period_start_ins,period_end_ins,component,power,time
54368910,54624270,core-mem,3.383054,4448.0
54624270,54879630,core-mem,3.383054,4464.0
54879630,55134990,core-mem,3.383054,4480.0
55134990,55390350,core-mem,3.383054,4496.0
55390350,55645710,core-mem,3.383054,4512.0
55645710,55901070,core-mem,3.383054,4528.0
55901070,56156430,core-mem,3.383054,4544.0
56156430,56411790,core-mem,3.383054,4560.0
56411790,56667150,core-mem,3.383054,4576.0
56667150,56922516,core-mem,3.383136,4592.0
56922516,57173158,core-mem,3.328277,4608.0
57173158,57252567,core-mem,1.749447,4624.0
57252567,57355247,core-mem,2.46697,4640.0
57355247,57460545,core-mem,2.52762,4656.0
57460545,57566448,core-mem,2.539363,4672.0
57566448,57672325,core-mem,2.541506,4688.0
57672325,57779395,core-mem,2.566126,4704.0
57779395,57882105,core-mem,2.476624,4720.0
57882105,57984305,core-mem,2.463114,4736.0
57984305,58088690,core-mem,2.509468,4752.0
58088690,58191298,core-mem,2.469792,4768.0
58191298,58293182,core-mem,2.460757,4784.0
58293182,58395107,core-mem,2.462825,4800.0
58395107,58495590,core-mem,2.44073,4816.0
58495590,58598340,core-mem,2.48312,4832.0
58598340,58705401,core-mem,2.571815,4848.0
58705401,58808690,core-mem,2.487718,4864.0
58808690,58915572,core-mem,2.561533,4880.0
58915572,59021966,core-mem,2.549525,4896.0
59021966,59129844,core-mem,2.585718,4912.0
59129844,59236536,core-mem,2.559627,4928.0
59236536,59338731,core-mem,2.472122,4944.0
59338731,59442268,core-mem,2.50193,4960.0
59442268,59546154,core-mem,2.50618,4976.0
59546154,59652358,core-mem,2.548054,4992.0
59652358,59756207,core-mem,2.50381,5008.0
59756207,59863864,core-mem,2.580162,5024.0
59863864,59970661,core-mem,2.567023,5040.0
59970661,60076583,core-mem,2.548535,5056.0
60076583,60182587,core-mem,2.54441,5072.0
60182587,60286919,core-mem,2.514984,5088.0
60286919,60390477,core-mem,2.497473,5104.0
60390477,60497107,core-mem,2.562266,5120.0
60497107,60604292,core-mem,2.570084,5136.0
60604292,60710553,core-mem,2.555006,5152.0
60710553,60819285,core-mem,2.601816,5168.0
60819285,60923385,core-mem,2.511243,5184.0
60923385,61028965,core-mem,2.536347,5200.0
61028965,61133294,core-mem,2.515944,5216.0
61133294,61236415,core-mem,2.490259,5232.0
61236415,61339457,core-mem,2.490774,5248.0
61339457,61443697,core-mem,2.514695,5264.0
61443697,61547564,core-mem,2.508175,5280.0
61547564,61653571,core-mem,2.554432,5296.0
61653571,61759171,core-mem,2.539996,5312.0
61759171,61866933,core-mem,2.583493,5328.0
61866933,61975087,core-mem,2.589291,5344.0
61975087,62080688,core-mem,2.538166,5360.0
62080688,62187428,core-mem,2.56328,5376.0
62187428,62292465,core-mem,2.532176,5392.0
62292465,62395348,core-mem,2.49164,5408.0
62395348,62497922,core-mem,2.483191,5424.0
62497922,62601710,core-mem,2.506742,5440.0
62601710,62704813,core-mem,2.492544,5456.0
62704813,62807694,core-mem,2.491279,5472.0
62807694,62911464,core-mem,2.504845,5488.0
62911464,63013611,core-mem,2.474819,5504.0
63013611,63116207,core-mem,2.480392,5520.0
63116207,63221616,core-mem,2.535308,5536.0
63221616,63326949,core-mem,2.537736,5552.0
63326949,63437585,core-mem,2.520932,5568.0
63437585,63543312,core-mem,2.541531,5584.0
63543312,63647659,core-mem,2.515398,5600.0
63647659,63751949,core-mem,2.439812,5616.0
63751949,63853694,core-mem,2.46164,5632.0
63853694,63956297,core-mem,2.481732,5648.0
63956297,64060040,core-mem,2.504777,5664.0
64060040,64162210,core-mem,2.474346,5680.0
64162210,64266853,core-mem,2.518196,5696.0
64266853,64372479,core-mem,2.540887,5712.0
64372479,64478268,core-mem,2.549105,5728.0
64478268,64582141,core-mem,2.507219,5744.0
64582141,64683627,core-mem,2.463707,5760.0
64683627,64789850,core-mem,2.550058,5776.0
64789850,64896530,core-mem,2.559501,5792.0
64896530,65003299,core-mem,2.565584,5808.0
65003299,65106831,core-mem,2.498033,5824.0
65106831,65211335,core-mem,2.519026,5840.0
65211335,65315399,core-mem,2.511217,5856.0
65315399,65420337,core-mem,2.52977,5872.0
65420337,65526600,core-mem,2.554525,5888.0
65526600,65630659,core-mem,2.512282,5904.0
65630659,65734269,core-mem,2.50044,5920.0
65734269,65837417,core-mem,2.493901,5936.0
65837417,65940643,core-mem,2.497194,5952.0
65940643,66044416,core-mem,2.504576,5968.0
66044416,66150186,core-mem,2.54699,5984.0
66150186,66256763,core-mem,2.560673,6000.0
66256763,66363485,core-mem,2.563192,6016.0
66363485,66469248,core-mem,2.543977,6032.0
66469248,66575857,core-mem,2.559468,6048.0
66575857,66682702,core-mem,2.566072,6064.0
66682702,66788397,core-mem,2.542726,6080.0
66788397,66893020,core-mem,2.522089,6096.0
66893020,66998702,core-mem,2.541885,6112.0
66998702,67103644,core-mem,2.531581,6128.0
67103644,67208124,core-mem,2.520882,6144.0
67208124,67312746,core-mem,2.524403,6160.0
67312746,67417346,core-mem,2.52255,6176.0
67417346,67521514,core-mem,2.507591,6192.0
67521514,67626466,core-mem,2.523146,6208.0
67626466,67731593,core-mem,2.528178,6224.0
67731593,67838670,core-mem,2.56892,6240.0
67838670,67945755,core-mem,2.568357,6256.0
67945755,68052769,core-mem,2.567981,6272.0
68052769,68159786,core-mem,2.569637,6288.0
68159786,68267657,core-mem,2.583665,6304.0
68267657,68374050,core-mem,2.559129,6320.0
68374050,68482259,core-mem,2.591044,6336.0
68482259,68590309,core-mem,2.587626,6352.0
68590309,68696385,core-mem,2.55066,6368.0
68696385,68802650,core-mem,2.554271,6384.0
68802650,68909574,core-mem,2.566848,6400.0
68909574,69016728,core-mem,2.570165,6416.0
69016728,69122696,core-mem,2.548621,6432.0
69122696,69229281,core-mem,2.557612,6448.0
69229281,69336055,core-mem,2.559061,6464.0
69336055,69440403,core-mem,2.508619,6480.0
69440403,69542996,core-mem,2.485092,6496.0
69542996,69646652,core-mem,2.500719,6512.0
69646652,69753024,core-mem,2.550068,6528.0
69753024,69860324,core-mem,2.575227,6544.0
69860324,69969077,core-mem,2.596859,6560.0
69969077,70078346,core-mem,2.609944,6576.0
70078346,70183854,core-mem,2.529494,6592.0
70183854,70292006,core-mem,2.527767,6608.0
70292006,70355339,core-mem,1.4676985,6624.0
70355339,70407736,core-mem,1.25992144822,6640.0
70407736,70459269,core-mem,1.24414744822,6656.0
70459269,70511002,core-mem,1.25219944822,6672.0
70511002,70563307,core-mem,1.26003644822,6688.0
70563307,70615023,core-mem,1.24784844822,6704.0
70615023,70667194,core-mem,1.25813244822,6720.0
70667194,70718512,core-mem,1.24716244822,6736.0
70718512,70775607,core-mem,1.1494691,6752.0
70775607,70912891,core-mem,2.420187,6768.0
70912891,71044809,core-mem,2.319983,6784.0
71044809,71181388,core-mem,2.410966,6800.0
71181388,71326004,core-mem,2.537012,6816.0
71326004,71452793,core-mem,2.112307,6832.0
71452793,71708153,core-mem,3.383054,6848.0
71708153,71963513,core-mem,3.383054,6864.0
71963513,72218873,core-mem,3.383054,6880.0
72218873,72474233,core-mem,3.383054,6896.0
72474233,72729593,core-mem,3.383054,6912.0
72729593,72984959,core-mem,3.383136,6928.0
72984959,73240319,core-mem,3.383054,6944.0
73240319,73495679,core-mem,3.383054,6960.0
73495679,73751039,core-mem,3.383054,6976.0
73751039,74006399,core-mem,3.383054,6992.0
74006399,74261759,core-mem,3.383054,7008.0
74261759,74517119,core-mem,3.383054,7024.0
74517119,74772479,core-mem,3.383054,7040.0
74772479,75027839,core-mem,3.383054,7056.0
75027839,75283199,core-mem,3.383054,7072.0
75283199,75538565,core-mem,3.383136,7088.0
75538565,75793925,core-mem,3.383054,7104.0
75793925,76049285,core-mem,3.383054,7120.0
76049285,76304645,core-mem,3.383054,7136.0
76304645,76560005,core-mem,3.383054,7152.0
76560005,76815365,core-mem,3.383054,7168.0
76815365,77070725,core-mem,3.383054,7184.0
77070725,77326085,core-mem,3.383054,7200.0
77326085,77581445,core-mem,3.383054,7216.0
77581445,77836805,core-mem,3.383054,7232.0
77836805,78092165,core-mem,3.383054,7248.0
78092165,78347531,core-mem,3.383136,7264.0
78347531,78602891,core-mem,3.383054,7280.0
78602891,78858251,core-mem,3.383054,7296.0
78858251,79113611,core-mem,3.383054,7312.0
79113611,79368971,core-mem,3.383054,7328.0
79368971,79624331,core-mem,3.383054,7344.0
79624331,79879691,core-mem,3.383054,7360.0
79879691,80135051,core-mem,3.383054,7376.0
80135051,80390411,core-mem,3.383054,7392.0
80390411,80645771,core-mem,3.383054,7408.0
80645771,80901137,core-mem,3.383136,7424.0
80901137,81156497,core-mem,3.383054,7440.0
81156497,81411857,core-mem,3.383054,7456.0
81411857,81667217,core-mem,3.383054,7472.0
81667217,81922577,core-mem,3.383054,7488.0
81922577,82177937,core-mem,3.383054,7504.0
82177937,82433297,core-mem,3.383054,7520.0
82433297,82688657,core-mem,3.383054,7536.0
82688657,82944017,core-mem,3.383054,7552.0
82944017,83199377,core-mem,3.383054,7568.0
83199377,83454740,core-mem,3.383095,7584.0
83454740,83710103,core-mem,3.383095,7600.0
83710103,83965463,core-mem,3.383054,7616.0
83965463,84220823,core-mem,3.383054,7632.0
84220823,84476183,core-mem,3.383054,7648.0
84476183,84731543,core-mem,3.383054,7664.0
84731543,84986903,core-mem,3.383054,7680.0
84986903,85242263,core-mem,3.383054,7696.0
85242263,85497623,core-mem,3.383054,7712.0
85497623,85752983,core-mem,3.383054,7728.0
85752983,86008343,core-mem,3.383054,7744.0
86008343,86263709,core-mem,3.383136,7760.0
86263709,86519069,core-mem,3.383054,7776.0
86519069,86774429,core-mem,3.383054,7792.0
86774429,87029789,core-mem,3.383054,7808.0
87029789,87285149,core-mem,3.383054,7824.0
87285149,87416646,core-mem,2.473897,7840.0
87416646,87519545,core-mem,2.477589,7856.0
87519545,87624355,core-mem,2.512084,7872.0
87624355,87730550,core-mem,2.544096,7888.0
87730550,87835113,core-mem,2.514498,7904.0
87835113,87940338,core-mem,2.533671,7920.0
87940338,88043932,core-mem,2.496009,7936.0
88043932,88146469,core-mem,2.475133,7952.0
88146469,88251721,core-mem,2.533661,7968.0
88251721,88355622,core-mem,2.506878,7984.0
88355622,88456770,core-mem,2.452328,8000.0
88456770,88559521,core-mem,2.488594,8016.0
88559521,88664444,core-mem,2.53649,8032.0
88664444,88768348,core-mem,2.506015,8048.0
88768348,88871750,core-mem,2.497722,8064.0
88871750,88976753,core-mem,2.528998,8080.0
88976753,89084818,core-mem,2.587488,8096.0
89084818,89192330,core-mem,2.579478,8112.0
89192330,89297822,core-mem,2.543945,8128.0
89297822,89402030,core-mem,2.516076,8144.0
89402030,89504467,core-mem,2.480247,8160.0
89504467,89609691,core-mem,2.535121,8176.0
89609691,89713096,core-mem,2.499571,8192.0
89713096,89818634,core-mem,2.538272,8208.0
89818634,89923174,core-mem,2.524219,8224.0
89923174,90029202,core-mem,2.554941,8240.0
90029202,90135902,core-mem,2.562998,8256.0
90135902,90242662,core-mem,2.567131,8272.0
90242662,90348410,core-mem,2.542095,8288.0
90348410,90454155,core-mem,2.541632,8304.0
90454155,90557804,core-mem,2.503687,8320.0
90557804,90662739,core-mem,2.528488,8336.0
90662739,90768886,core-mem,2.553051,8352.0
90768886,90873043,core-mem,2.516058,8368.0
90873043,90979994,core-mem,2.566366,8384.0
90979994,91084601,core-mem,2.522174,8400.0
91084601,91188308,core-mem,2.507492,8416.0
91188308,91292619,core-mem,2.513742,8432.0
91292619,91398377,core-mem,2.544446,8448.0
91398377,91501699,core-mem,2.501808,8464.0
91501699,91605647,core-mem,2.511556,8480.0
91605647,91708470,core-mem,2.490027,8496.0
91708470,91812363,core-mem,2.512792,8512.0
91812363,91917411,core-mem,2.534775,8528.0
91917411,92023881,core-mem,2.557537,8544.0
92023881,92130975,core-mem,2.573614,8560.0
92130975,92237105,core-mem,2.554195,8576.0
92237105,92342232,core-mem,2.533881,8592.0
92342232,92447765,core-mem,2.544178,8608.0
92447765,92550605,core-mem,2.489091,8624.0
92550605,92653859,core-mem,2.499769,8640.0
92653859,92756633,core-mem,2.486248,8656.0
92756633,92859831,core-mem,2.501104,8672.0
92859831,92964916,core-mem,2.535474,8688.0
92964916,93069566,core-mem,2.523684,8704.0
93069566,93173532,core-mem,2.512396,8720.0
93173532,93275976,core-mem,2.481087,8736.0
93275976,93379745,core-mem,2.505257,8752.0
93379745,93484583,core-mem,2.524129,8768.0
93484583,93590410,core-mem,2.549056,8784.0
93590410,93696222,core-mem,2.543477,8800.0
93696222,93802584,core-mem,2.555337,8816.0
93802584,93910933,core-mem,2.466514,8832.0
93910933,94011451,core-mem,2.427949,8848.0
94011451,94114659,core-mem,2.499113,8864.0
94114659,94217596,core-mem,2.484457,8880.0
94217596,94318992,core-mem,2.458333,8896.0
94318992,94422280,core-mem,2.500587,8912.0
94422280,94526384,core-mem,2.514022,8928.0
94526384,94630570,core-mem,2.514233,8944.0
94630570,94734449,core-mem,2.508649,8960.0
94734449,94841001,core-mem,2.56301,8976.0
94841001,94945322,core-mem,2.52001,8992.0
94945322,95047029,core-mem,2.461272,9008.0
95047029,95150971,core-mem,2.513685,9024.0
95150971,95254523,core-mem,2.499615,9040.0
95254523,95359597,core-mem,2.529734,9056.0
95359597,95463547,core-mem,2.505999,9072.0
95463547,95566913,core-mem,2.499556,9088.0
95566913,95669642,core-mem,2.48319,9104.0
95669642,95772952,core-mem,2.501294,9120.0
95772952,95877824,core-mem,2.527438,9136.0
95877824,95982466,core-mem,2.52377,9152.0
95982466,96086323,core-mem,2.508984,9168.0
96086323,96190152,core-mem,2.507941,9184.0
96190152,96293703,core-mem,2.503183,9200.0
96293703,96396972,core-mem,2.496252,9216.0
96396972,96501238,core-mem,2.517784,9232.0
96501238,96606637,core-mem,2.537452,9248.0
96606637,96712109,core-mem,2.537734,9264.0
96712109,96817578,core-mem,2.538872,9280.0
96817578,96923581,core-mem,2.553892,9296.0
96923581,97029900,core-mem,2.553684,9312.0
97029900,97136645,core-mem,2.56157,9328.0
97136645,97242141,core-mem,2.535569,9344.0
97242141,97348205,core-mem,2.551722,9360.0
97348205,97453899,core-mem,2.542877,9376.0
97453899,97559688,core-mem,2.545918,9392.0
97559688,97665271,core-mem,2.541145,9408.0
97665271,97772408,core-mem,2.57262,9424.0
97772408,97878596,core-mem,2.554384,9440.0
97878596,97982858,core-mem,2.51628,9456.0
97982858,98089028,core-mem,2.550809,9472.0
98089028,98195512,core-mem,2.557455,9488.0
98195512,98305749,core-mem,2.63331,9504.0
98305749,98412978,core-mem,2.574361,9520.0
98412978,98520208,core-mem,2.574987,9536.0
98520208,98627815,core-mem,2.578347,9552.0
98627815,98735292,core-mem,2.580745,9568.0
98735292,98844638,core-mem,2.615696,9584.0
98844638,98950538,core-mem,2.547846,9600.0
98950538,99056988,core-mem,2.554619,9616.0
99056988,99163454,core-mem,2.557075,9632.0
99163454,99269308,core-mem,2.546931,9648.0
99269308,99376282,core-mem,2.565807,9664.0
99376282,99483612,core-mem,2.57455,9680.0
99483612,99589390,core-mem,2.540359,9696.0
99589390,99698669,core-mem,2.606016,9712.0
99698669,99805300,core-mem,2.554681,9728.0
99805300,99908423,core-mem,2.483532,9744.0
99908423,100011090,core-mem,2.484402,9760.0
100011090,100115600,core-mem,2.51587,9776.0
100115600,100221707,core-mem,2.546154,9792.0
100221707,100328715,core-mem,2.570279,9808.0
100328715,100434581,core-mem,2.548094,9824.0
100434581,100540778,core-mem,2.552431,9840.0
100540778,100649340,core-mem,2.553262,9856.0
100649340,100758072,core-mem,2.556137,9872.0
100758072,100823639,core-mem,1.5005699,9888.0
100823639,100878850,core-mem,1.31317444822,9904.0
100878850,100928385,core-mem,0.9861376,9920.0
100928385,101066488,core-mem,2.457998,9936.0
101066488,101212161,core-mem,2.562844,9952.0
101212161,101354481,core-mem,2.498964,9968.0
101354481,101486050,core-mem,2.307268,9984.0
101486050,101580758,core-mem,1.5860579,10000.0
101580758,101836118,core-mem,3.383054,10016.0
101836118,102091478,core-mem,3.383054,10032.0
102091478,102346838,core-mem,3.383054,10048.0
102346838,102602198,core-mem,3.383054,10064.0
102602198,102857558,core-mem,3.383054,10080.0
102857558,103112924,core-mem,3.383136,10096.0
103112924,103368284,core-mem,3.383054,10112.0
103368284,103623644,core-mem,3.383054,10128.0
103623644,103879004,core-mem,3.383054,10144.0
103879004,104134364,core-mem,3.383054,10160.0
104134364,104389724,core-mem,3.383054,10176.0
104389724,104645084,core-mem,3.383054,10192.0
104645084,104900444,core-mem,3.383054,10208.0
104900444,105155804,core-mem,3.383054,10224.0
105155804,105411164,core-mem,3.383054,10240.0
105411164,105666530,core-mem,3.383136,10256.0
105666530,105921890,core-mem,3.383054,10272.0
105921890,106177250,core-mem,3.383054,10288.0
106177250,106432610,core-mem,3.383054,10304.0
106432610,106687970,core-mem,3.383054,10320.0
106687970,106943330,core-mem,3.383054,10336.0
106943330,107198690,core-mem,3.383054,10352.0
107198690,107454050,core-mem,3.383054,10368.0
107454050,107709410,core-mem,3.383054,10384.0
107709410,107964770,core-mem,3.383054,10400.0
107964770,108220130,core-mem,3.383054,10416.0
108220130,108475496,core-mem,3.383136,10432.0
108475496,108730856,core-mem,3.383054,10448.0
108730856,108986216,core-mem,3.383054,10464.0
108986216,109241576,core-mem,3.383054,10480.0
109241576,109496936,core-mem,3.383054,10496.0
109496936,109752296,core-mem,3.383054,10512.0
109752296,110007656,core-mem,3.383054,10528.0
110007656,110263016,core-mem,3.383054,10544.0
110263016,110518376,core-mem,3.383054,10560.0
110518376,110773736,core-mem,3.383054,10576.0
110773736,111029102,core-mem,3.383136,10592.0
111029102,111284462,core-mem,3.383054,10608.0
111284462,111539822,core-mem,3.383054,10624.0
111539822,111795182,core-mem,3.383054,10640.0
111795182,112050542,core-mem,3.383054,10656.0
112050542,112305902,core-mem,3.383054,10672.0
112305902,112561262,core-mem,3.383054,10688.0
112561262,112816622,core-mem,3.383054,10704.0
112816622,113071982,core-mem,3.383054,10720.0
113071982,113327342,core-mem,3.383054,10736.0
113327342,113582702,core-mem,3.383054,10752.0
113582702,113838068,core-mem,3.383136,10768.0
113838068,114093428,core-mem,3.383054,10784.0
114093428,114348788,core-mem,3.383054,10800.0
114348788,114604148,core-mem,3.383054,10816.0
114604148,114859508,core-mem,3.383054,10832.0
114859508,115114868,core-mem,3.383054,10848.0
